RUTA   ,Fecha,Agencia,PAUTA,DEVOL,VTA,%
RUTA: 01 MIRAFLORES,2025-01-01,MIRAFLORES      ,750,447,303,60
RUTA: 01 MIRAFLORES,2025-01-02,MIRAFLORES      ,900,431,469,48
RUTA: 01 MIRAFLORES,2025-01-03,MIRAFLORES      ,900,414,486,46
RUTA: 01 MIRAFLORES,2025-01-04,MIRAFLORES      ,900,420,480,47
RUTA: 01 MIRAFLORES,2025-01-05,MIRAFLORES      ,910,448,462,49
RUTA: 01 MIRAFLORES,2025-01-06,MIRAFLORES      ,900,470,430,52
RUTA: 01 MIRAFLORES,2025-01-07,MIRAFLORES      ,900,375,525,42
RUTA: 01 MIRAFLORES,2025-01-08,MIRAFLORES      ,900,433,467,48
RUTA: 01 MIRAFLORES,2025-01-09,MIRAFLORES      ,900,471,429,52
RUTA: 01 MIRAFLORES,2025-01-10,MIRAFLORES      ,900,425,475,47
RUTA: 01 MIRAFLORES,2025-01-11,MIRAFLORES      ,900,464,436,52
RUTA: 01 MIRAFLORES,2025-01-12,MIRAFLORES      ,910,475,435,52
RUTA: 01 MIRAFLORES,2025-01-13,MIRAFLORES      ,900,427,473,47
RUTA: 01 MIRAFLORES,2025-01-14,MIRAFLORES      ,900,475,425,53
RUTA: 01 MIRAFLORES,2025-01-15,MIRAFLORES      ,900,402,498,45
RUTA: 01 MIRAFLORES,2025-01-16,MIRAFLORES      ,900,393,507,44
RUTA: 01 MIRAFLORES,2025-01-17,MIRAFLORES      ,900,415,485,46
RUTA: 01 MIRAFLORES,2025-01-18,MIRAFLORES      ,900,429,471,48
RUTA: 01 MIRAFLORES,2025-01-19,MIRAFLORES      ,910,457,453,50
RUTA: 01 MIRAFLORES,2025-01-20,MIRAFLORES      ,900,463,437,51
RUTA: 01 MIRAFLORES,2025-01-21,MIRAFLORES      ,900,438,462,49
RUTA: 01 MIRAFLORES,2025-01-22,MIRAFLORES      ,900,459,441,51
RUTA: 01 MIRAFLORES,2025-01-23,MIRAFLORES      ,900,457,443,51
RUTA: 01 MIRAFLORES,2025-01-24,MIRAFLORES      ,900,426,474,47
RUTA: 01 MIRAFLORES,2025-01-25,MIRAFLORES      ,900,451,449,50
RUTA: 01 MIRAFLORES,2025-01-26,MIRAFLORES      ,910,464,446,51
RUTA: 01 MIRAFLORES,2025-01-27,MIRAFLORES      ,900,370,530,41
RUTA: 01 MIRAFLORES,2025-01-28,MIRAFLORES      ,900,476,424,53
RUTA: 01 MIRAFLORES,2025-01-29,MIRAFLORES      ,900,441,459,49
RUTA: 01 MIRAFLORES,2025-01-30,MIRAFLORES      ,900,430,470,48
RUTA: 01 MIRAFLORES,2025-01-31,MIRAFLORES      ,900,419,481,47
RUTA: 01 MIRAFLORES,2025-01-01,BARRANCO,300,199,101,66
RUTA: 01 MIRAFLORES,2025-01-02,BARRANCO,300,169,131,56
RUTA: 01 MIRAFLORES,2025-01-03,BARRANCO,300,173,127,58
RUTA: 01 MIRAFLORES,2025-01-04,BARRANCO,300,174,126,58
RUTA: 01 MIRAFLORES,2025-01-05,BARRANCO,325,130,195,40
RUTA: 01 MIRAFLORES,2025-01-06,BARRANCO,300,167,133,56
RUTA: 01 MIRAFLORES,2025-01-07,BARRANCO,300,168,132,56
RUTA: 01 MIRAFLORES,2025-01-08,BARRANCO,300,170,130,57
RUTA: 01 MIRAFLORES,2025-01-09,BARRANCO,300,168,132,56
RUTA: 01 MIRAFLORES,2025-01-10,BARRANCO,300,169,131,56
RUTA: 01 MIRAFLORES,2025-01-11,BARRANCO,300,156,144,52
RUTA: 01 MIRAFLORES,2025-01-12,BARRANCO,325,137,188,42
RUTA: 01 MIRAFLORES,2025-01-13,BARRANCO,300,167,133,56
RUTA: 01 MIRAFLORES,2025-01-14,BARRANCO,300,171,129,57
RUTA: 01 MIRAFLORES,2025-01-15,BARRANCO,300,156,144,52
RUTA: 01 MIRAFLORES,2025-01-16,BARRANCO,300,171,129,57
RUTA: 01 MIRAFLORES,2025-01-17,BARRANCO,300,160,140,53
RUTA: 01 MIRAFLORES,2025-01-18,BARRANCO,300,165,135,55
RUTA: 01 MIRAFLORES,2025-01-19,BARRANCO,325,133,192,41
RUTA: 01 MIRAFLORES,2025-01-20,BARRANCO,300,174,126,58
RUTA: 01 MIRAFLORES,2025-01-21,BARRANCO,300,163,137,54
RUTA: 01 MIRAFLORES,2025-01-22,BARRANCO,300,161,139,54
RUTA: 01 MIRAFLORES,2025-01-23,BARRANCO,300,164,136,55
RUTA: 01 MIRAFLORES,2025-01-24,BARRANCO,300,147,153,49
RUTA: 01 MIRAFLORES,2025-01-25,BARRANCO,300,148,152,49
RUTA: 01 MIRAFLORES,2025-01-26,BARRANCO,325,138,187,42
RUTA: 01 MIRAFLORES,2025-01-27,BARRANCO,300,153,147,51
RUTA: 01 MIRAFLORES,2025-01-28,BARRANCO,300,161,139,54
RUTA: 01 MIRAFLORES,2025-01-29,BARRANCO,300,163,137,54
RUTA: 01 MIRAFLORES,2025-01-30,BARRANCO,300,155,145,52
RUTA: 01 MIRAFLORES,2025-01-31,BARRANCO,300,166,134,55
RUTA: 01 MIRAFLORES,2025-01-01,CHORRILLOS,260,188,72,72
RUTA: 01 MIRAFLORES,2025-01-02,CHORRILLOS,300,181,119,60
RUTA: 01 MIRAFLORES,2025-01-03,CHORRILLOS,300,196,104,65
RUTA: 01 MIRAFLORES,2025-01-04,CHORRILLOS,300,188,112,63
RUTA: 01 MIRAFLORES,2025-01-05,CHORRILLOS,300,173,127,58
RUTA: 01 MIRAFLORES,2025-01-06,CHORRILLOS,300,187,113,62
RUTA: 01 MIRAFLORES,2025-01-07,CHORRILLOS,300,192,108,64
RUTA: 01 MIRAFLORES,2025-01-08,CHORRILLOS,300,194,106,65
RUTA: 01 MIRAFLORES,2025-01-09,CHORRILLOS,300,198,102,66
RUTA: 01 MIRAFLORES,2025-01-10,CHORRILLOS,300,196,104,65
RUTA: 01 MIRAFLORES,2025-01-11,CHORRILLOS,300,182,118,61
RUTA: 01 MIRAFLORES,2025-01-12,CHORRILLOS,300,176,124,59
RUTA: 01 MIRAFLORES,2025-01-13,CHORRILLOS,300,192,108,64
RUTA: 01 MIRAFLORES,2025-01-14,CHORRILLOS,300,193,107,64
RUTA: 01 MIRAFLORES,2025-01-15,CHORRILLOS,300,187,113,62
RUTA: 01 MIRAFLORES,2025-01-16,CHORRILLOS,300,184,116,61
RUTA: 01 MIRAFLORES,2025-01-17,CHORRILLOS,300,199,101,66
RUTA: 01 MIRAFLORES,2025-01-18,CHORRILLOS,300,174,126,58
RUTA: 01 MIRAFLORES,2025-01-19,CHORRILLOS,300,169,131,56
RUTA: 01 MIRAFLORES,2025-01-20,CHORRILLOS,300,184,116,61
RUTA: 01 MIRAFLORES,2025-01-21,CHORRILLOS,300,196,104,65
RUTA: 01 MIRAFLORES,2025-01-22,CHORRILLOS,300,197,103,66
RUTA: 01 MIRAFLORES,2025-01-23,CHORRILLOS,300,197,103,66
RUTA: 01 MIRAFLORES,2025-01-24,CHORRILLOS,300,163,137,54
RUTA: 01 MIRAFLORES,2025-01-25,CHORRILLOS,300,197,103,66
RUTA: 01 MIRAFLORES,2025-01-26,CHORRILLOS,300,174,126,58
RUTA: 01 MIRAFLORES,2025-01-27,CHORRILLOS,300,198,102,66
RUTA: 01 MIRAFLORES,2025-01-28,CHORRILLOS,300,197,103,66
RUTA: 01 MIRAFLORES,2025-01-29,CHORRILLOS,300,183,117,61
RUTA: 01 MIRAFLORES,2025-01-30,CHORRILLOS,300,204,96,68
RUTA: 01 MIRAFLORES,2025-01-31,CHORRILLOS,300,183,117,61
RUTA: 01 MIRAFLORES,2025-01-01,PORVENIR,220,197,23,90
RUTA: 01 MIRAFLORES,2025-01-02,PORVENIR,320,174,146,54
RUTA: 01 MIRAFLORES,2025-01-03,PORVENIR,320,189,131,59
RUTA: 01 MIRAFLORES,2025-01-04,PORVENIR,320,170,150,53
RUTA: 01 MIRAFLORES,2025-01-05,PORVENIR,300,115,185,38
RUTA: 01 MIRAFLORES,2025-01-06,PORVENIR,320,193,127,60
RUTA: 01 MIRAFLORES,2025-01-07,PORVENIR,320,187,133,58
RUTA: 01 MIRAFLORES,2025-01-08,PORVENIR,320,183,137,57
RUTA: 01 MIRAFLORES,2025-01-09,PORVENIR,320,188,132,59
RUTA: 01 MIRAFLORES,2025-01-10,PORVENIR,320,165,155,52
RUTA: 01 MIRAFLORES,2025-01-11,PORVENIR,320,181,139,57
RUTA: 01 MIRAFLORES,2025-01-12,PORVENIR,300,168,132,56
RUTA: 01 MIRAFLORES,2025-01-13,PORVENIR,320,177,143,55
RUTA: 01 MIRAFLORES,2025-01-14,PORVENIR,320,183,137,57
RUTA: 01 MIRAFLORES,2025-01-15,PORVENIR,320,186,134,58
RUTA: 01 MIRAFLORES,2025-01-16,PORVENIR,320,191,129,60
RUTA: 01 MIRAFLORES,2025-01-17,PORVENIR,320,181,139,57
RUTA: 01 MIRAFLORES,2025-01-18,PORVENIR,320,193,127,60
RUTA: 01 MIRAFLORES,2025-01-19,PORVENIR,300,180,120,60
RUTA: 01 MIRAFLORES,2025-01-20,PORVENIR,320,176,144,55
RUTA: 01 MIRAFLORES,2025-01-21,PORVENIR,320,175,145,55
RUTA: 01 MIRAFLORES,2025-01-22,PORVENIR,320,191,129,60
RUTA: 01 MIRAFLORES,2025-01-23,PORVENIR,320,204,116,64
RUTA: 01 MIRAFLORES,2025-01-24,PORVENIR,320,171,149,53
RUTA: 01 MIRAFLORES,2025-01-25,PORVENIR,320,181,139,57
RUTA: 01 MIRAFLORES,2025-01-26,PORVENIR,300,165,135,55
RUTA: 01 MIRAFLORES,2025-01-27,PORVENIR,320,194,126,61
RUTA: 01 MIRAFLORES,2025-01-28,PORVENIR,320,167,153,52
RUTA: 01 MIRAFLORES,2025-01-29,PORVENIR,320,190,130,59
RUTA: 01 MIRAFLORES,2025-01-30,PORVENIR,320,186,134,58
RUTA: 01 MIRAFLORES,2025-01-31,PORVENIR,320,177,143,55
RUTA: 01 MIRAFLORES,2025-01-01,SAN-ISIDRO,190,117,73,62
RUTA: 01 MIRAFLORES,2025-01-02,SAN-ISIDRO,210,114,96,54
RUTA: 01 MIRAFLORES,2025-01-03,SAN-ISIDRO,210,103,107,49
RUTA: 01 MIRAFLORES,2025-01-04,SAN-ISIDRO,210,134,76,64
RUTA: 01 MIRAFLORES,2025-01-05,SAN-ISIDRO,200,112,88,56
RUTA: 01 MIRAFLORES,2025-01-06,SAN-ISIDRO,210,112,98,53
RUTA: 01 MIRAFLORES,2025-01-07,SAN-ISIDRO,210,129,81,61
RUTA: 01 MIRAFLORES,2025-01-08,SAN-ISIDRO,210,115,95,55
RUTA: 01 MIRAFLORES,2025-01-09,SAN-ISIDRO,210,126,84,60
RUTA: 01 MIRAFLORES,2025-01-10,SAN-ISIDRO,210,110,100,52
RUTA: 01 MIRAFLORES,2025-01-11,SAN-ISIDRO,210,142,68,68
RUTA: 01 MIRAFLORES,2025-01-12,SAN-ISIDRO,200,129,71,65
RUTA: 01 MIRAFLORES,2025-01-13,SAN-ISIDRO,210,83,127,40
RUTA: 01 MIRAFLORES,2025-01-14,SAN-ISIDRO,210,126,84,60
RUTA: 01 MIRAFLORES,2025-01-15,SAN-ISIDRO,210,128,82,61
RUTA: 01 MIRAFLORES,2025-01-16,SAN-ISIDRO,210,143,67,68
RUTA: 01 MIRAFLORES,2025-01-17,SAN-ISIDRO,210,120,90,57
RUTA: 01 MIRAFLORES,2025-01-18,SAN-ISIDRO,210,137,73,65
RUTA: 01 MIRAFLORES,2025-01-19,SAN-ISIDRO,200,131,69,66
RUTA: 01 MIRAFLORES,2025-01-20,SAN-ISIDRO,210,119,91,57
RUTA: 01 MIRAFLORES,2025-01-21,SAN-ISIDRO,210,113,97,54
RUTA: 01 MIRAFLORES,2025-01-22,SAN-ISIDRO,210,113,97,54
RUTA: 01 MIRAFLORES,2025-01-23,SAN-ISIDRO,210,122,88,58
RUTA: 01 MIRAFLORES,2025-01-24,SAN-ISIDRO,210,114,96,54
RUTA: 01 MIRAFLORES,2025-01-25,SAN-ISIDRO,210,142,68,68
RUTA: 01 MIRAFLORES,2025-01-26,SAN-ISIDRO,200,137,63,69
RUTA: 01 MIRAFLORES,2025-01-27,SAN-ISIDRO,210,81,129,39
RUTA: 01 MIRAFLORES,2025-01-28,SAN-ISIDRO,210,126,84,60
RUTA: 01 MIRAFLORES,2025-01-29,SAN-ISIDRO,210,117,93,56
RUTA: 01 MIRAFLORES,2025-01-30,SAN-ISIDRO,210,117,93,56
RUTA: 01 MIRAFLORES,2025-01-31,SAN-ISIDRO,210,123,87,59
RUTA: 01 MIRAFLORES,2025-01-01,SURQUILLO        ,400,159,241,40
RUTA: 01 MIRAFLORES,2025-01-02,SURQUILLO        ,525,217,308,41
RUTA: 01 MIRAFLORES,2025-01-03,SURQUILLO        ,525,213,312,41
RUTA: 01 MIRAFLORES,2025-01-04,SURQUILLO        ,525,209,316,40
RUTA: 01 MIRAFLORES,2025-01-05,SURQUILLO        ,550,226,324,41
RUTA: 01 MIRAFLORES,2025-01-06,SURQUILLO        ,525,237,288,45
RUTA: 01 MIRAFLORES,2025-01-07,SURQUILLO        ,525,235,290,45
RUTA: 01 MIRAFLORES,2025-01-08,SURQUILLO        ,525,244,281,46
RUTA: 01 MIRAFLORES,2025-01-09,SURQUILLO        ,525,231,294,44
RUTA: 01 MIRAFLORES,2025-01-10,SURQUILLO        ,525,222,303,42
RUTA: 01 MIRAFLORES,2025-01-11,SURQUILLO        ,525,246,279,47
RUTA: 01 MIRAFLORES,2025-01-12,SURQUILLO        ,550,248,302,45
RUTA: 01 MIRAFLORES,2025-01-13,SURQUILLO        ,525,216,309,41
RUTA: 01 MIRAFLORES,2025-01-14,SURQUILLO        ,525,237,288,45
RUTA: 01 MIRAFLORES,2025-01-15,SURQUILLO        ,525,202,323,38
RUTA: 01 MIRAFLORES,2025-01-16,SURQUILLO        ,525,246,279,47
RUTA: 01 MIRAFLORES,2025-01-17,SURQUILLO        ,525,230,295,44
RUTA: 01 MIRAFLORES,2025-01-18,SURQUILLO        ,525,233,292,44
RUTA: 01 MIRAFLORES,2025-01-19,SURQUILLO        ,550,209,341,38
RUTA: 01 MIRAFLORES,2025-01-20,SURQUILLO        ,525,205,320,39
RUTA: 01 MIRAFLORES,2025-01-21,SURQUILLO        ,525,210,315,40
RUTA: 01 MIRAFLORES,2025-01-22,SURQUILLO        ,525,202,323,38
RUTA: 01 MIRAFLORES,2025-01-23,SURQUILLO        ,525,207,318,39
RUTA: 01 MIRAFLORES,2025-01-24,SURQUILLO        ,525,188,337,36
RUTA: 01 MIRAFLORES,2025-01-25,SURQUILLO        ,525,225,300,43
RUTA: 01 MIRAFLORES,2025-01-26,SURQUILLO        ,550,236,314,43
RUTA: 01 MIRAFLORES,2025-01-27,SURQUILLO        ,525,221,304,42
RUTA: 01 MIRAFLORES,2025-01-28,SURQUILLO        ,525,214,311,41
RUTA: 01 MIRAFLORES,2025-01-29,SURQUILLO        ,525,220,305,42
RUTA: 01 MIRAFLORES,2025-01-30,SURQUILLO        ,525,225,300,43
RUTA: 01 MIRAFLORES,2025-01-31,SURQUILLO        ,525,225,300,43
RUTA: 01 MIRAFLORES,2025-01-01,SAN ISIDRO 3       ,180,49,131,27
RUTA: 01 MIRAFLORES,2025-01-02,SAN ISIDRO 3       ,200,60,140,30
RUTA: 01 MIRAFLORES,2025-01-03,SAN ISIDRO 3       ,200,60,140,30
RUTA: 01 MIRAFLORES,2025-01-04,SAN ISIDRO 3       ,200,53,147,27
RUTA: 01 MIRAFLORES,2025-01-05,SAN ISIDRO 3       ,180,40,140,22
RUTA: 01 MIRAFLORES,2025-01-06,SAN ISIDRO 3       ,200,101,99,51
RUTA: 01 MIRAFLORES,2025-01-07,SAN ISIDRO 3       ,200,107,93,54
RUTA: 01 MIRAFLORES,2025-01-08,SAN ISIDRO 3       ,200,103,97,52
RUTA: 01 MIRAFLORES,2025-01-09,SAN ISIDRO 3       ,200,107,93,54
RUTA: 01 MIRAFLORES,2025-01-10,SAN ISIDRO 3       ,200,106,94,53
RUTA: 01 MIRAFLORES,2025-01-11,SAN ISIDRO 3       ,200,100,100,50
RUTA: 01 MIRAFLORES,2025-01-12,SAN ISIDRO 3       ,200,103,97,52
RUTA: 01 MIRAFLORES,2025-01-13,SAN ISIDRO 3       ,200,108,92,54
RUTA: 01 MIRAFLORES,2025-01-14,SAN ISIDRO 3       ,200,109,91,55
RUTA: 01 MIRAFLORES,2025-01-15,SAN ISIDRO 3       ,200,111,89,56
RUTA: 01 MIRAFLORES,2025-01-16,SAN ISIDRO 3       ,200,117,83,59
RUTA: 01 MIRAFLORES,2025-01-17,SAN ISIDRO 3       ,200,100,100,50
RUTA: 01 MIRAFLORES,2025-01-18,SAN ISIDRO 3       ,200,115,85,57
RUTA: 01 MIRAFLORES,2025-01-19,SAN ISIDRO 3       ,200,103,97,52
RUTA: 01 MIRAFLORES,2025-01-20,SAN ISIDRO 3       ,200,106,94,53
RUTA: 01 MIRAFLORES,2025-01-21,SAN ISIDRO 3       ,200,104,96,52
RUTA: 01 MIRAFLORES,2025-01-22,SAN ISIDRO 3       ,200,105,95,53
RUTA: 01 MIRAFLORES,2025-01-23,SAN ISIDRO 3       ,200,104,96,52
RUTA: 01 MIRAFLORES,2025-01-24,SAN ISIDRO 3       ,200,99,101,50
RUTA: 01 MIRAFLORES,2025-01-25,SAN ISIDRO 3       ,200,105,95,53
RUTA: 01 MIRAFLORES,2025-01-26,SAN ISIDRO 3       ,200,109,91,55
RUTA: 01 MIRAFLORES,2025-01-27,SAN ISIDRO 3       ,200,117,83,59
RUTA: 01 MIRAFLORES,2025-01-28,SAN ISIDRO 3       ,200,110,90,55
RUTA: 01 MIRAFLORES,2025-01-29,SAN ISIDRO 3       ,200,113,87,56
RUTA: 01 MIRAFLORES,2025-01-30,SAN ISIDRO 3       ,200,107,93,54
RUTA: 01 MIRAFLORES,2025-01-31,SAN ISIDRO 3       ,200,109,91,55
RUTA: 01 MIRAFLORES,2025-01-01,SAN ISIDRO 2     ,120,58,62,48
RUTA: 01 MIRAFLORES,2025-01-02,SAN ISIDRO 2     ,160,92,68,57
RUTA: 01 MIRAFLORES,2025-01-03,SAN ISIDRO 2     ,160,95,65,59
RUTA: 01 MIRAFLORES,2025-01-04,SAN ISIDRO 2     ,160,100,60,63
RUTA: 01 MIRAFLORES,2025-01-05,SAN ISIDRO 2     ,140,63,77,45
RUTA: 01 MIRAFLORES,2025-01-06,SAN ISIDRO 2     ,160,109,51,68
RUTA: 01 MIRAFLORES,2025-01-07,SAN ISIDRO 2     ,160,103,57,64
RUTA: 01 MIRAFLORES,2025-01-08,SAN ISIDRO 2     ,160,110,50,69
RUTA: 01 MIRAFLORES,2025-01-09,SAN ISIDRO 2     ,160,100,60,63
RUTA: 01 MIRAFLORES,2025-01-10,SAN ISIDRO 2     ,160,66,94,41
RUTA: 01 MIRAFLORES,2025-01-11,SAN ISIDRO 2     ,160,105,55,66
RUTA: 01 MIRAFLORES,2025-01-12,SAN ISIDRO 2     ,140,84,56,60
RUTA: 01 MIRAFLORES,2025-01-13,SAN ISIDRO 2     ,160,103,57,64
RUTA: 01 MIRAFLORES,2025-01-14,SAN ISIDRO 2     ,160,98,62,61
RUTA: 01 MIRAFLORES,2025-01-15,SAN ISIDRO 2     ,160,101,59,63
RUTA: 01 MIRAFLORES,2025-01-16,SAN ISIDRO 2     ,160,98,62,61
RUTA: 01 MIRAFLORES,2025-01-17,SAN ISIDRO 2     ,160,94,66,59
RUTA: 01 MIRAFLORES,2025-01-18,SAN ISIDRO 2     ,160,109,51,68
RUTA: 01 MIRAFLORES,2025-01-19,SAN ISIDRO 2     ,140,87,53,62
RUTA: 01 MIRAFLORES,2025-01-20,SAN ISIDRO 2     ,160,107,53,67
RUTA: 01 MIRAFLORES,2025-01-21,SAN ISIDRO 2     ,160,97,63,61
RUTA: 01 MIRAFLORES,2025-01-22,SAN ISIDRO 2     ,160,95,65,59
RUTA: 01 MIRAFLORES,2025-01-23,SAN ISIDRO 2     ,160,103,57,64
RUTA: 01 MIRAFLORES,2025-01-24,SAN ISIDRO 2     ,160,95,65,59
RUTA: 01 MIRAFLORES,2025-01-25,SAN ISIDRO 2     ,160,111,49,69
RUTA: 01 MIRAFLORES,2025-01-26,SAN ISIDRO 2     ,140,87,53,62
RUTA: 01 MIRAFLORES,2025-01-27,SAN ISIDRO 2     ,160,78,82,49
RUTA: 01 MIRAFLORES,2025-01-28,SAN ISIDRO 2     ,160,99,61,62
RUTA: 01 MIRAFLORES,2025-01-29,SAN ISIDRO 2     ,160,107,53,67
RUTA: 01 MIRAFLORES,2025-01-30,SAN ISIDRO 2     ,160,109,51,68
RUTA: 01 MIRAFLORES,2025-01-31,SAN ISIDRO 2     ,160,107,53,67
RUTA: 01 MIRAFLORES,2025-01-01,LINCE,450,175,275,39
RUTA: 01 MIRAFLORES,2025-01-02,LINCE,525,270,255,51
RUTA: 01 MIRAFLORES,2025-01-03,LINCE,525,252,273,48
RUTA: 01 MIRAFLORES,2025-01-04,LINCE,525,272,253,52
RUTA: 01 MIRAFLORES,2025-01-05,LINCE,550,196,354,36
RUTA: 01 MIRAFLORES,2025-01-06,LINCE,525,268,257,51
RUTA: 01 MIRAFLORES,2025-01-07,LINCE,525,257,268,49
RUTA: 01 MIRAFLORES,2025-01-08,LINCE,525,248,277,47
RUTA: 01 MIRAFLORES,2025-01-09,LINCE,525,255,270,49
RUTA: 01 MIRAFLORES,2025-01-10,LINCE,525,269,256,51
RUTA: 01 MIRAFLORES,2025-01-11,LINCE,525,287,238,55
RUTA: 01 MIRAFLORES,2025-01-12,LINCE,550,232,318,42
RUTA: 01 MIRAFLORES,2025-01-13,LINCE,525,278,247,53
RUTA: 01 MIRAFLORES,2025-01-14,LINCE,525,283,242,54
RUTA: 01 MIRAFLORES,2025-01-15,LINCE,525,233,292,44
RUTA: 01 MIRAFLORES,2025-01-16,LINCE,525,248,277,47
RUTA: 01 MIRAFLORES,2025-01-17,LINCE,525,250,275,48
RUTA: 01 MIRAFLORES,2025-01-18,LINCE,525,241,284,46
RUTA: 01 MIRAFLORES,2025-01-19,LINCE,550,266,284,48
RUTA: 01 MIRAFLORES,2025-01-20,LINCE,525,234,291,45
RUTA: 01 MIRAFLORES,2025-01-21,LINCE,525,252,273,48
RUTA: 01 MIRAFLORES,2025-01-22,LINCE,525,242,283,46
RUTA: 01 MIRAFLORES,2025-01-23,LINCE,525,250,275,48
RUTA: 01 MIRAFLORES,2025-01-24,LINCE,525,213,312,41
RUTA: 01 MIRAFLORES,2025-01-25,LINCE,525,238,287,45
RUTA: 01 MIRAFLORES,2025-01-26,LINCE,550,239,311,43
RUTA: 01 MIRAFLORES,2025-01-27,LINCE,525,242,283,46
RUTA: 01 MIRAFLORES,2025-01-28,LINCE,525,225,300,43
RUTA: 01 MIRAFLORES,2025-01-29,LINCE,525,254,271,48
RUTA: 01 MIRAFLORES,2025-01-30,LINCE,525,236,289,45
RUTA: 01 MIRAFLORES,2025-01-31,LINCE,525,234,291,45
RUTA :02   SAN JUAN,2025-01-01,SAN BORJA,750,447,303,60
RUTA :02   SAN JUAN,2025-01-02,SAN BORJA,900,431,469,48
RUTA :02   SAN JUAN,2025-01-03,SAN BORJA,900,414,486,46
RUTA :02   SAN JUAN,2025-01-04,SAN BORJA,900,420,480,47
RUTA :02   SAN JUAN,2025-01-05,SAN BORJA,910,448,462,49
RUTA :02   SAN JUAN,2025-01-06,SAN BORJA,900,470,430,52
RUTA :02   SAN JUAN,2025-01-07,SAN BORJA,900,375,525,42
RUTA :02   SAN JUAN,2025-01-08,SAN BORJA,900,433,467,48
RUTA :02   SAN JUAN,2025-01-09,SAN BORJA,900,471,429,52
RUTA :02   SAN JUAN,2025-01-10,SAN BORJA,900,425,475,47
RUTA :02   SAN JUAN,2025-01-11,SAN BORJA,900,464,436,52
RUTA :02   SAN JUAN,2025-01-12,SAN BORJA,910,475,435,52
RUTA :02   SAN JUAN,2025-01-13,SAN BORJA,900,427,473,47
RUTA :02   SAN JUAN,2025-01-14,SAN BORJA,900,475,425,53
RUTA :02   SAN JUAN,2025-01-15,SAN BORJA,900,402,498,45
RUTA :02   SAN JUAN,2025-01-16,SAN BORJA,900,393,507,44
RUTA :02   SAN JUAN,2025-01-17,SAN BORJA,900,415,485,46
RUTA :02   SAN JUAN,2025-01-18,SAN BORJA,900,429,471,48
RUTA :02   SAN JUAN,2025-01-19,SAN BORJA,910,457,453,50
RUTA :02   SAN JUAN,2025-01-20,SAN BORJA,900,463,437,51
RUTA :02   SAN JUAN,2025-01-21,SAN BORJA,900,438,462,49
RUTA :02   SAN JUAN,2025-01-22,SAN BORJA,900,459,441,51
RUTA :02   SAN JUAN,2025-01-23,SAN BORJA,900,457,443,51
RUTA :02   SAN JUAN,2025-01-24,SAN BORJA,900,426,474,47
RUTA :02   SAN JUAN,2025-01-25,SAN BORJA,900,451,449,50
RUTA :02   SAN JUAN,2025-01-26,SAN BORJA,910,464,446,51
RUTA :02   SAN JUAN,2025-01-27,SAN BORJA,900,370,530,41
RUTA :02   SAN JUAN,2025-01-28,SAN BORJA,900,476,424,53
RUTA :02   SAN JUAN,2025-01-29,SAN BORJA,900,441,459,49
RUTA :02   SAN JUAN,2025-01-30,SAN BORJA,900,430,470,48
RUTA :02   SAN JUAN,2025-01-31,SAN BORJA,900,419,481,47
RUTA :02   SAN JUAN,2025-01-01,SAN ROQUE,0,0,0,0
RUTA :02   SAN JUAN,2025-01-02,SAN ROQUE,350,207,143,59
RUTA :02   SAN JUAN,2025-01-03,SAN ROQUE,350,210,140,60
RUTA :02   SAN JUAN,2025-01-04,SAN ROQUE,350,210,140,60
RUTA :02   SAN JUAN,2025-01-05,SAN ROQUE,375,216,159,58
RUTA :02   SAN JUAN,2025-01-06,SAN ROQUE,350,218,132,62
RUTA :02   SAN JUAN,2025-01-07,SAN ROQUE,350,236,114,67
RUTA :02   SAN JUAN,2025-01-08,SAN ROQUE,350,223,127,64
RUTA :02   SAN JUAN,2025-01-09,SAN ROQUE,350,223,127,64
RUTA :02   SAN JUAN,2025-01-10,SAN ROQUE,350,224,126,64
RUTA :02   SAN JUAN,2025-01-11,SAN ROQUE,350,220,130,63
RUTA :02   SAN JUAN,2025-01-12,SAN ROQUE,375,223,152,59
RUTA :02   SAN JUAN,2025-01-13,SAN ROQUE,350,216,134,62
RUTA :02   SAN JUAN,2025-01-14,SAN ROQUE,350,235,115,67
RUTA :02   SAN JUAN,2025-01-15,SAN ROQUE,350,217,133,62
RUTA :02   SAN JUAN,2025-01-16,SAN ROQUE,350,236,114,67
RUTA :02   SAN JUAN,2025-01-17,SAN ROQUE,350,225,125,64
RUTA :02   SAN JUAN,2025-01-18,SAN ROQUE,350,212,138,61
RUTA :02   SAN JUAN,2025-01-19,SAN ROQUE,375,218,157,58
RUTA :02   SAN JUAN,2025-01-20,SAN ROQUE,350,217,133,62
RUTA :02   SAN JUAN,2025-01-21,SAN ROQUE,350,232,118,66
RUTA :02   SAN JUAN,2025-01-22,SAN ROQUE,350,233,117,67
RUTA :02   SAN JUAN,2025-01-23,SAN ROQUE,350,237,113,68
RUTA :02   SAN JUAN,2025-01-24,SAN ROQUE,350,212,138,61
RUTA :02   SAN JUAN,2025-01-25,SAN ROQUE,350,230,120,66
RUTA :02   SAN JUAN,2025-01-26,SAN ROQUE,375,226,149,60
RUTA :02   SAN JUAN,2025-01-27,SAN ROQUE,350,229,121,65
RUTA :02   SAN JUAN,2025-01-28,SAN ROQUE,350,208,142,59
RUTA :02   SAN JUAN,2025-01-29,SAN ROQUE,350,235,115,67
